g1          ,resopfrac  ,tleaf      ,twood       ,troot      ,aleaf   ,awood   ,aroot   ,c4  ,leaf_n2c     ,awood_n2c    ,froot_n2c    ,leaf_p2c      ,awood_p2c      ,froot_p2c     ,amp          ,pdia
16.810116   ,0.6588461  , 2.5042167 ,  0.0       , 3.1946144 ,0.87375 ,0.0     ,0.12625 ,0.0 ,0.0068378546 ,0.0          ,0.028364671  ,0.0006406426  ,0.0            ,0.0023453431  ,0.34375867   ,0.0
11.253344   ,0.67716926 , 2.5693443 ,  0.0       , 1.6193523 ,0.54875 ,0.0     ,0.45125 ,0.0 ,0.015401675  ,0.0          ,0.006030379  ,0.005260995   ,0.0            ,0.0006484311  ,0.041769773  ,0.0
11.97843    ,0.46248078 , 1.1031408 ,  4.507229  , 2.695443  ,0.725   ,0.135   ,0.14    ,0.0 ,0.0281984    ,0.0043810476 ,0.0058681085 ,0.005051719   ,0.00033866084  ,0.0016525941  ,0.89447224   ,0.05408559
 5.9328637  ,0.6794745  , 5.944257  , 19.978281  , 1.5182348 ,0.38375 ,0.11875 ,0.4975  ,0.0 ,0.008859358  ,0.001352169  ,0.010824728  ,0.003324028   ,6.4591375e-05  ,0.0040968996  ,0.33390862   ,0.02294728
18.278492   ,0.41012862 , 4.465341  ,  3.2895133 , 1.128669  ,0.475   ,0.06625 ,0.45875 ,0.0 ,0.009618952  ,0.0018438555 ,0.02516352   ,0.0041216025  ,0.00043883495  ,0.0036544567  ,0.74704903   ,0.0
 2.4407697  ,0.42426386 , 7.8503394 , 56.330067  , 1.0353508 ,0.29625 ,0.26875 ,0.435   ,0.0 ,0.0049694963 ,0.008988499  ,0.013266158  ,0.0019625702  ,0.00030830503  ,0.0032431553  ,0.6345264    ,0.0
12.108292   ,0.579967   , 3.5670977 ,  0.0       , 1.0690825 ,0.685   ,0.0     ,0.315   ,0.0 ,0.0023354169 ,0.0          ,0.0039872485 ,0.00054763095 ,0.0            ,0.0014334292  ,0.24281995   ,0.0
15.989888   ,0.3815881  , 2.8096614 ,  0.0       , 8.266515  ,0.82125 ,0.0     ,0.17875 ,0.0 ,0.015744718  ,0.0          ,0.015346169  ,0.006296912   ,0.0            ,0.0012671459  ,0.52539784   ,0.0
 9.566098   ,0.4594898  , 4.532371  , 17.393595  , 2.5571346 ,0.46125 ,0.4575  ,0.08125 ,0.0 ,0.0043140394 ,0.007350294  ,0.019366046  ,0.0025322665  ,0.0012306875   ,0.004146843   ,0.9456196    ,0.0
13.132614   ,0.6334899  , 8.153548  ,  6.8973217 , 2.4735205 ,0.30875 ,0.54    ,0.15125 ,0.0 ,0.0061640204 ,0.008339292  ,0.025510188  ,0.0022044005  ,0.0005862774   ,0.0037237904  ,0.7166274    ,0.090642534
 4.740411   ,0.2824347  , 3.4869983 ,  0.0       ,10.067771  ,0.86125 ,0.0     ,0.13875 ,0.0 ,0.01187936   ,0.0          ,0.02807701   ,0.005722565   ,0.0            ,0.0047872984  ,0.8961582    ,0.0
18.642466   ,0.38897142 , 2.8391778 ,  0.0       , 6.463102  ,0.85125 ,0.0     ,0.14875 ,0.0 ,0.012602201  ,0.0          ,0.017706463  ,0.0034228528  ,0.0            ,0.0034276533  ,0.64591897   ,0.0
 0.9901885  ,0.3467406  , 1.2513859 ,  0.0       , 3.361319  ,0.85375 ,0.0     ,0.14625 ,0.0 ,0.019665208  ,0.0          ,0.008936492  ,0.008866359   ,0.0            ,0.0014445931  ,0.21675819   ,0.0
15.776028   ,0.45762604 , 3.8927088 ,  0.0       ,11.028957  ,0.87375 ,0.0     ,0.12625 ,0.0 ,0.009968121  ,0.0          ,0.00555832   ,0.006332954   ,0.0            ,0.00055148144 ,0.96460336   ,0.0
 7.0380216  ,0.34243557 , 2.8604088 ,  0.0       , 9.793928  ,0.865   ,0.0     ,0.135   ,0.0 ,0.0047795973 ,0.0          ,0.0064508063 ,0.0022869483  ,0.0            ,0.0027989498  ,0.6838516    ,0.0
15.997022   ,0.5860957  ,10.131602  ,  1.3196428 , 2.9908504 ,0.54875 ,0.14    ,0.31125 ,0.0 ,0.004871484  ,0.009438555  ,0.010780472  ,0.0027589824  ,0.0005229639   ,0.0045722467  ,0.48345947   ,0.09190553
 1.0502365  ,0.42495286 , 3.3444262 , 76.48782   , 1.1727778 ,0.605   ,0.20875 ,0.18625 ,0.0 ,0.0040506315 ,0.0018596074 ,0.017020503  ,0.0022729966  ,0.00036771566  ,0.0007089511  ,0.13641319   ,0.021130223
11.0007     ,0.4753323  , 3.386166  ,  9.807021  , 2.7021248 ,0.50375 ,0.39125 ,0.105   ,0.0 ,0.008669458  ,0.008132267  ,0.019388173  ,0.0053772596  ,0.00046095133  ,0.003771384   ,0.71719444   ,0.061688676
 6.787136   ,0.40154862 , 1.8101397 ,  0.0       , 9.9199095 ,0.92625 ,0.0     ,0.07375 ,0.0 ,0.00403838   ,0.0          ,0.006745843  ,0.0019660583  ,0.0            ,0.00083586696 ,0.5224667    ,0.0
12.988735   ,0.5678406  , 2.8810146 ,  0.0       , 9.484216  ,0.7275  ,0.0     ,0.2725  ,0.0 ,0.015738592  ,0.0          ,0.0061926492 ,0.0009929241  ,0.0            ,0.002480485   ,0.29223886   ,0.0
18.641563   ,0.25794336 , 1.3175364 ,  0.0       , 7.9927983 ,0.93125 ,0.0     ,0.06875 ,0.0 ,0.015591574  ,0.0          ,0.016740218  ,0.005474922   ,0.0            ,0.004155657   ,0.34202182   ,0.0
18.749125   ,0.6894957  , 3.822911  ,  0.0       , 3.7930691 ,0.77875 ,0.0     ,0.22125 ,0.0 ,0.010415302  ,0.0          ,0.0085972    ,0.0029264032  ,0.0            ,0.0022072634  ,0.6748741    ,0.0
15.827229   ,0.6981979  , 1.8167772 ,  0.0       , 3.6760728 ,0.94875 ,0.0     ,0.05125 ,0.0 ,0.0049878736 ,0.0          ,0.02064208   ,0.003075222   ,0.0            ,0.0017137018  ,0.3107259    ,0.0
 2.180164   ,0.33079627 , 1.1583873 ,  0.0       , 1.9603326 ,0.8675  ,0.0     ,0.1325  ,0.0 ,0.012694087  ,0.0          ,0.0075498186 ,0.0035925992  ,0.0            ,0.0022507438  ,0.8335037    ,0.0
12.695944   ,0.46634284 , 6.9199996 , 61.88265   , 3.3643079 ,0.275   ,0.1675  ,0.5575  ,0.0 ,0.00371984   ,0.003966996  ,0.0028144768 ,0.001271959   ,0.0005181937   ,0.0007024878  ,0.9054123    ,0.02193081
12.543597   ,0.5227127  , 5.497018  , 10.279657  , 2.1884158 ,0.41875 ,0.4125  ,0.16875 ,0.0 ,0.005496312  ,0.009695087  ,0.022803225  ,0.0016486561  ,0.000104921215 ,0.004928316   ,0.012215937  ,0.0
15.894966   ,0.60891485 , 8.229534  ,126.30117   , 2.324974  ,0.38625 ,0.46    ,0.15375 ,0.0 ,0.0023905488 ,0.0020598825 ,0.012034379  ,0.00045229404 ,0.0002792502   ,0.0033506814  ,0.47813606   ,0.0
 1.8111885  ,0.36914226 , 5.7848463 ,138.80829   , 2.3391943 ,0.53    ,0.14625 ,0.32375 ,0.0 ,0.0092759095 ,0.0020598825 ,0.0058607324 ,0.002347406   ,0.0005012812   ,0.0025627452  ,0.6675951    ,0.048274346
 9.9181795  ,0.5090462  , 3.3831527 ,  0.0       , 3.6248374 ,0.68375 ,0.0     ,0.31625 ,0.0 ,0.014372546  ,0.0          ,0.0055878237 ,0.0014661207  ,0.0            ,0.0008153019  ,0.20125338   ,0.0
 9.134543   ,0.6677695  , 3.9676785 ,  0.0       , 3.933613  ,0.7075  ,0.0     ,0.2925  ,0.0 ,0.0087858485 ,0.0          ,0.018916115  ,0.004940105   ,0.0            ,0.0048254905  ,0.7079991    ,0.0
 0.86389    ,0.38485906 , 1.964593  ,  0.0       , 5.5028224 ,0.84375 ,0.0     ,0.15625 ,0.0 ,0.009527066  ,0.0          ,0.017359795  ,0.004051844   ,0.0            ,0.0013382423  ,0.3115474    ,0.0
11.589961   ,0.6617549  , 3.271178  ,  0.0       , 5.9937305 ,0.7275  ,0.0     ,0.2725  ,0.0 ,0.011462808  ,0.0          ,0.018451432  ,0.002956632   ,0.0            ,0.0033524442  ,0.5510203    ,0.0
13.570666   ,0.4571402  , 2.4579155 ,  0.0       , 3.4257374 ,0.82125 ,0.0     ,0.17875 ,0.0 ,0.014335792  ,0.0          ,0.015810851  ,0.0061446056  ,0.0            ,0.002964058   ,0.98610616   ,0.0
15.627373   ,0.6823483  , 7.354272  , 46.614452  , 3.4759035 ,0.55375 ,0.07125 ,0.375   ,0.0 ,0.004865358  ,0.0014084261 ,0.015943618  ,0.0032379923  ,0.000124002    ,0.003491699   ,0.78291416   ,0.0
13.403008   ,0.6512498  , 2.4963226 ,  0.0       , 2.6220055 ,0.76875 ,0.0     ,0.23125 ,0.0 ,0.019493686  ,0.0          ,0.0018408551 ,0.0037925742  ,0.0            ,0.00041810225 ,0.3693941    ,0.0
 0.6870101  ,0.6769961  , 3.1778283 ,  0.0       , 4.7723117 ,0.55125 ,0.0     ,0.44875 ,0.0 ,0.0063294163 ,0.0          ,0.0040388796 ,0.0036181773  ,0.0            ,0.0012630329  ,0.48405048   ,0.0
 9.13011    ,0.57706684 , 2.3167665 ,  0.0       , 3.5883195 ,0.84875 ,0.0     ,0.15125 ,0.0 ,0.014972871  ,0.0          ,0.018038379  ,0.0025624954  ,0.0            ,0.0011449306  ,0.18872835   ,0.0
 1.9377394  ,0.45500073 , 3.2565026 ,  0.0       , 1.0515606 ,0.74    ,0.0     ,0.26    ,0.0 ,0.0032297787 ,0.0          ,0.042880487  ,0.00047322165 ,0.0            ,0.0042197024  ,0.17436782   ,0.0
 7.1833053  ,0.47782242 , 1.5903612 ,  0.0       , 5.9837155 ,0.8925  ,0.0     ,0.1075  ,0.0 ,0.015309788  ,0.0          ,0.02943418   ,0.0043611075  ,0.0            ,0.0010926366  ,0.06304705   ,0.0
18.037613   ,0.47107404 , 3.6654058 ,  0.0       , 3.3309593 ,0.795   ,0.0     ,0.205   ,0.0 ,0.008859358  ,0.0          ,0.027339417  ,0.005590024   ,0.0            ,0.004924203   ,0.7114121    ,0.0
 3.9712586  ,0.43606332 , 1.3008026 ,  0.0       , 7.3794484 ,0.62875 ,0.0     ,0.37125 ,0.0 ,0.005661708  ,0.0          ,0.0012950369 ,0.00061971496 ,0.0            ,0.0005303288  ,0.91543204   ,0.0
13.840922   ,0.5206219  , 3.0210867 ,  0.0       , 3.1441412 ,0.68125 ,0.0     ,0.31875 ,0.0 ,0.0074626827 ,0.0          ,0.026203526  ,0.004707576   ,0.0            ,0.0030751093  ,0.21598347   ,0.0
 5.8937535  ,0.33932343 , 1.9510984 ,  0.0       , 1.3233057 ,0.7475  ,0.0     ,0.2525  ,0.0 ,0.008485686  ,0.0          ,0.015707588  ,0.0030694087  ,0.0            ,0.0020979748  ,0.46558475   ,0.0
16.592613   ,0.42332727 , 1.2365278 ,  0.0       , 3.740266  ,0.8275  ,0.0     ,0.1725  ,0.0 ,0.022336042  ,0.0          ,0.009659332  ,0.0038576822  ,0.0            ,0.002856532   ,0.1363694    ,0.0
17.900667   ,0.33405405 , 2.8066378 ,  0.0       , 6.6545763 ,0.88    ,0.0     ,0.12    ,0.0 ,0.0055943243 ,0.0          ,0.02981035   ,0.001891649   ,0.0            ,0.004549331   ,0.09877197   ,0.0
 1.4377004  ,0.39184138 , 2.2206953 ,  0.0       , 4.5417056 ,0.9325  ,0.0     ,0.0675  ,0.0 ,0.0065070633 ,0.0          ,0.014379922  ,0.003796062   ,0.0            ,0.0013206151  ,0.10243073   ,0.0
12.191168   ,0.26646823 , 4.7765045 , 33.923504  , 1.6716269 ,0.46    ,0.19375 ,0.34625 ,0.0 ,0.0080936365 ,0.006830479  ,0.008132516  ,0.0034379673  ,0.001398078    ,0.00064020505 ,0.9281107    ,0.0
 6.860127   ,0.2622674  , 2.2491872 ,  0.0       , 1.4283214 ,0.65875 ,0.0     ,0.34125 ,0.0 ,0.0043936744 ,0.0          ,0.0121671455 ,0.00060111267 ,0.0            ,0.0045810603  ,0.60112417   ,0.0
 8.764731   ,0.3434543  , 3.128099  ,  0.0       , 4.19437   ,0.69375 ,0.0     ,0.30625 ,0.0 ,0.008099763  ,0.0          ,0.010986999  ,0.00072435307 ,0.0            ,0.004286686   ,0.38483977   ,0.0
14.788791   ,0.66893125 , 3.8909092 ,  0.0       , 4.923911  ,0.8     ,0.0     ,0.2     ,0.0 ,0.009006375  ,0.0          ,0.030260282  ,0.004107651   ,0.0            ,0.004089261   ,0.71677196   ,0.0
 9.688701   ,0.38361138 , 3.966381  ,  0.0       , 1.552722  ,0.65125 ,0.0     ,0.34875 ,0.0 ,0.0087184645 ,0.0          ,0.004791224  ,0.0032170645  ,0.0            ,0.00057145895 ,0.15400717   ,0.0
 6.440301   ,0.3935626  , 2.0618083 ,  0.0       , 6.7584057 ,0.9125  ,0.0     ,0.0875  ,0.0 ,0.005098137  ,0.0          ,0.010625578  ,0.0012963746  ,0.0            ,0.0020539067  ,0.31458944   ,0.0
 6.2764297  ,0.22558483 , 2.2544966 ,  0.0       , 1.3153465 ,0.65625 ,0.0     ,0.34375 ,0.0 ,0.009441305  ,0.0          ,0.016253406  ,0.0028578073  ,0.0            ,0.0038577572  ,0.7319099    ,0.0
 0.5151327  ,0.53930676 , 3.6433654 ,  0.0       , 4.570982  ,0.71375 ,0.0     ,0.28625 ,0.0 ,0.012681835  ,0.0          ,0.022950744  ,0.0021881235  ,0.0            ,0.0033500937  ,0.80921715   ,0.0
 0.87799525 ,0.632138   , 2.240027  ,  0.0       ,10.11513   ,0.82375 ,0.0     ,0.17625 ,0.0 ,0.014262283  ,0.0          ,0.010057632  ,0.009158182   ,0.0            ,0.0048501687  ,0.28097194   ,0.0
 6.1629877  ,0.6751808  , 5.200458  ,103.1754    , 3.9359794 ,0.53375 ,0.31875 ,0.1475  ,0.0 ,0.006727591  ,0.0015344418 ,0.013089136  ,0.004126253   ,4.6377896e-05  ,0.0036791349  ,0.8382715    ,0.0
 7.109273   ,0.384535   , 5.256442  , 16.05903   , 3.227867  ,0.595   ,0.31625 ,0.08875 ,0.0 ,0.002231279  ,0.007367171  ,0.013059633  ,0.0013638079  ,0.0006977265   ,0.004429466   ,0.22526388   ,0.0
 3.1473336  ,0.59859765 , 3.2662027 ,  0.0       , 3.2663684 ,0.74875 ,0.0     ,0.25125 ,0.0 ,0.007585198  ,0.0          ,0.027531192  ,0.003444943   ,0.0            ,0.0049905987  ,0.020609584  ,0.0
14.509674   ,0.5970663  , 2.105679  ,  0.0       , 7.9891677 ,0.8425  ,0.0     ,0.1575  ,0.0 ,0.017368047  ,0.0          ,0.01597312   ,0.003907676   ,0.0            ,0.0049776724  ,0.75877213   ,0.0
 9.510285   ,0.6179187  , 1.7282459 ,  0.0       , 1.994488  ,0.8125  ,0.0     ,0.1875  ,0.0 ,0.009692461  ,0.0          ,0.022375422  ,0.0049029     ,0.0            ,0.0022055006  ,0.68828404   ,0.0
 3.5666344  ,0.6943044  , 1.099389  ,  0.0       , 8.7409725 ,0.69625 ,0.0     ,0.30375 ,0.0 ,0.013300537  ,0.0          ,0.0029251156 ,0.0019962871  ,0.0            ,0.0007818102  ,0.5486641    ,0.0
15.64152    ,0.5813192  , 3.989061  ,  0.0       , 7.95522   ,0.76375 ,0.0     ,0.23625 ,0.0 ,0.013306663  ,0.0          ,0.011296787  ,0.0024811102  ,0.0            ,0.0045916364  ,0.21533604   ,0.0
17.265295   ,0.4622552  , 2.2535062 ,  0.0       , 4.675037  ,0.9025  ,0.0     ,0.0975  ,0.0 ,0.008920616  ,0.0          ,0.012491686  ,0.0022253282  ,0.0            ,0.000667821   ,0.6446237    ,0.0
 8.364455   ,0.46923292 , 2.5537896 ,  0.0       , 2.1407108 ,0.4225  ,0.0     ,0.5775  ,0.0 ,0.012436804  ,0.0          ,0.006856482  ,0.0010905863  ,0.0            ,0.0013012252  ,0.7623976    ,0.0
12.55131    ,0.614393   , 3.943795  ,  0.0       , 3.5945663 ,0.59875 ,0.0     ,0.40125 ,0.0 ,0.012687961  ,0.0          ,0.0066278283 ,0.0025845857  ,0.0            ,0.001468096   ,0.09170623   ,0.0
 8.280188   ,0.27217984 , 1.2379164 ,  0.0       , 5.0496316 ,0.7925  ,0.0     ,0.2075  ,0.0 ,0.017484436  ,0.0          ,0.008648831  ,0.0050180024  ,0.0            ,0.0042954995  ,0.7559093    ,0.0
 6.74256    ,0.41276684 , 2.7551765 ,  0.0       ,10.299015  ,0.8275  ,0.0     ,0.1725  ,0.0 ,0.0146237025 ,0.0          ,0.007844856  ,0.008946581   ,0.0            ,0.0030856857  ,0.17682143   ,0.0
 4.6666126  ,0.2415923  , 2.7408838 ,  0.0       , 2.5766294 ,0.53875 ,0.0     ,0.46125 ,0.0 ,0.009857858  ,0.0          ,0.012867859  ,0.0037890861  ,0.0            ,0.0018182897  ,0.25596118   ,0.0
17.74819    ,0.47031403 , 3.8524942 ,  0.0       , 3.7833302 ,0.7425  ,0.0     ,0.2575  ,0.0 ,0.008105888  ,0.0          ,0.03156582   ,0.0030345293  ,0.0            ,0.0039787972  ,0.8335957    ,0.0
 1.4830621  ,0.617492   , 3.8020756 ,  0.0       , 7.164409  ,0.7525  ,0.0     ,0.2475  ,0.0 ,0.009667958  ,0.0          ,0.010979623  ,0.0022567196  ,0.0            ,0.0008952119  ,0.32836398   ,0.0
 0.97787434 ,0.42643845 , 3.7107844 ,  0.0       , 6.25513   ,0.8125  ,0.0     ,0.1875  ,0.0 ,0.011707839  ,0.0          ,0.0028808601 ,0.0016033129  ,0.0            ,0.0010767721  ,0.106803395  ,0.0
15.31226    ,0.64880294 , 2.8307455 ,  0.0       , 3.2440135 ,0.6825  ,0.0     ,0.3175  ,0.0 ,0.015469058  ,0.0          ,0.011606576  ,0.004265771   ,0.0            ,0.0020415676  ,0.386926     ,0.0
14.199747   ,0.52797735 , 1.6818662 ,  0.0       , 7.402797  ,0.8725  ,0.0     ,0.1275  ,0.0 ,0.014354169  ,0.0          ,0.010876359  ,0.0043983124  ,0.0            ,0.0012530441  ,0.9688953    ,0.0
13.954152   ,0.30438146 , 2.2213733 ,  0.0       , 4.833785  ,0.575   ,0.0     ,0.425   ,0.0 ,0.007836355  ,0.0          ,0.0049166144 ,0.0009743218  ,0.0            ,0.00161969    ,0.53523624   ,0.0
17.513983   ,0.36099377 , 3.2645597 ,  0.0       , 1.6771431 ,0.59875 ,0.0     ,0.40125 ,0.0 ,0.012822728  ,0.0          ,0.007925991  ,0.0042797225  ,0.0            ,0.0017536567  ,0.5536941    ,0.0
11.761383   ,0.34824693 , 3.3157568 ,  0.0       , 4.276748  ,0.73875 ,0.0     ,0.26125 ,0.0 ,0.011407676  ,0.0          ,0.007048256  ,0.0017904988  ,0.0            ,0.003512264   ,0.46523458   ,0.0
17.00843    ,0.5691777  , 3.2102823 ,  0.0       , 2.4006963 ,0.69    ,0.0     ,0.31    ,0.0 ,0.009545444  ,0.0          ,0.025591323  ,0.0011161645  ,0.0            ,0.002260145   ,0.66120386   ,0.0
 2.458224   ,0.5724591  , 3.524477  ,  0.0       , 5.292742  ,0.9075  ,0.0     ,0.0925  ,0.0 ,0.008032379  ,0.0          ,0.002895612  ,0.0020672083  ,0.0            ,0.0011837104  ,0.8899396    ,0.0
15.482188   ,0.53744435 ,11.423672  , 37.321342  , 3.9098616 ,0.35875 ,0.4625  ,0.17875 ,0.0 ,0.0019372421 ,0.0037194649 ,0.014940493  ,0.0003046381  ,0.00063137745  ,0.0024058633  ,0.867225     ,0.08316132
16.673069   ,0.45138597 , 2.9363081 ,  0.0       , 4.51626   ,0.8675  ,0.0     ,0.1325  ,0.0 ,0.006629579  ,0.0          ,0.012912114  ,0.0024508813  ,0.0            ,0.0013969996  ,0.37584448   ,0.0
 5.202753   ,0.5094761  , 2.149731  ,  0.0       , 3.3701813 ,0.93125 ,0.0     ,0.06875 ,0.0 ,0.004693837  ,0.0          ,0.002711214  ,0.0018707213  ,0.0            ,0.0012583323  ,0.1957459    ,0.0
 7.9792385  ,0.5435103  , 3.2469158 ,  0.0       , 6.6903477 ,0.63    ,0.0     ,0.37    ,0.0 ,0.01004163   ,0.0          ,0.0064360546 ,0.0065340917  ,0.0            ,0.0013593949  ,0.7739624    ,0.0
 4.8459845  ,0.5173308  , 3.366938  ,  0.0       , 2.4225664 ,0.79125 ,0.0     ,0.20875 ,0.0 ,0.01072159   ,0.0          ,0.017699087  ,0.0009092137  ,0.0            ,0.0036538693  ,0.032868654  ,0.0
17.690485   ,0.33354568 , 2.1821678 ,211.10588   , 1.8151826 ,0.6225  ,0.05875 ,0.31875 ,0.0 ,0.013435304  ,0.001007876  ,0.007630954  ,0.007865321   ,0.00016866838  ,0.0005861483  ,0.57624245   ,0.0
 5.27297    ,0.4296104  , 1.8734648 ,  0.0       , 1.2117921 ,0.755   ,0.0     ,0.245   ,0.0 ,0.011836479  ,0.0          ,0.02207301   ,0.004383198   ,0.0            ,0.0010603201  ,0.11137934   ,0.0
18.913822   ,0.27883357 , 1.700076  ,  0.0       , 7.028002  ,0.80625 ,0.0     ,0.19375 ,0.0 ,0.007254407  ,0.0          ,0.0033160395 ,0.0016684211  ,0.0            ,0.0010967496  ,0.35457233   ,0.0
16.289387   ,0.5704235  , 3.6849902 ,  0.0       , 1.251506  ,0.5575  ,0.0     ,0.4425  ,0.0 ,0.0044365544 ,0.0          ,0.016305039  ,0.0026183024  ,0.0            ,0.0041950243  ,0.4954502    ,0.0
15.193781   ,0.4833116  , 3.0322363 ,  0.0       , 3.712982  ,0.615   ,0.0     ,0.385   ,0.0 ,0.011426053  ,0.0          ,0.0064508063 ,0.0021288285  ,0.0            ,0.00086524565 ,0.7498192    ,0.0
13.015002   ,0.41583738 , 2.5574427 ,  0.0       , 3.6675441 ,0.75625 ,0.0     ,0.24375 ,0.0 ,0.015456807  ,0.0          ,0.008103013  ,0.0075142016  ,0.0            ,0.0015403675  ,0.7764869    ,0.0
 2.8236527  ,0.5043082  , 3.3645444 ,  0.0       , 2.4150221 ,0.60375 ,0.0     ,0.39625 ,0.0 ,0.006537692  ,0.0          ,0.008980747  ,0.00086503313 ,0.0            ,0.0012577447  ,0.98635143   ,0.0
16.208471   ,0.6250085  , 3.9563432 ,  0.0       , 3.2676802 ,0.68875 ,0.0     ,0.31125 ,0.0 ,0.010819603  ,0.0          ,0.020376546  ,0.002947331   ,0.0            ,0.00036757096 ,0.42322722   ,0.0
14.047648   ,0.45741656 , 3.8371418 ,  0.0       ,11.179857  ,0.75625 ,0.0     ,0.24375 ,0.0 ,0.014305163  ,0.0          ,0.004975622  ,0.004550619   ,0.0            ,0.002196687   ,0.024915416  ,0.0
11.84424    ,0.27881616 , 2.335497  ,  0.0       , 9.076514  ,0.77875 ,0.0     ,0.22125 ,0.0 ,0.020210402  ,0.0          ,0.005255907  ,0.002428791   ,0.0            ,0.00034583072 ,0.25005177   ,0.0
 2.2055843  ,0.21853492 ,11.715258  , 45.613255  , 3.0021439 ,0.28125 ,0.09875 ,0.62    ,0.0 ,0.0051410175 ,0.0023411675 ,0.002784973  ,0.000980135   ,0.0005255658   ,0.00045100637 ,0.1166064    ,0.0
 2.844615   ,0.6659854  , 4.547596  ,  6.763321  , 2.019073  ,0.275   ,0.14875 ,0.57625 ,0.0 ,0.0051410175 ,0.0025189398 ,0.0060598827 ,0.0016753969  ,0.00012703758  ,0.0027084635  ,0.6220772    ,0.0
 4.0786004  ,0.68527275 , 6.875012  , 11.057579  , 2.2244766 ,0.30125 ,0.35125 ,0.3475  ,0.0 ,0.008179397  ,0.0055534444 ,0.009179898  ,0.003015927   ,0.0005455139   ,0.0039758594  ,0.5451165    ,0.050957568
 8.0170355  ,0.2950857  , 3.0537903 ,  0.0       , 1.2841239 ,0.5575  ,0.0     ,0.4425  ,0.0 ,0.0066050757 ,0.0          ,0.021490311  ,0.00077550946 ,0.0            ,0.0034364671  ,0.5823448    ,0.0
15.789213   ,0.44629678 , 3.102087  ,  0.0       , 7.5506864 ,0.86625 ,0.0     ,0.13375 ,0.0 ,0.010213152  ,0.0          ,0.025406925  ,0.006049269   ,0.0            ,0.0012042755  ,0.122715294  ,0.0
 4.992765   ,0.31251565 , 7.3520823 , 42.647747  , 1.1017544 ,0.24375 ,0.245   ,0.51125 ,0.0 ,0.0036095763 ,0.007916239  ,0.012233529  ,0.0007127266  ,0.0009743979   ,0.0031039005  ,0.26675987   ,0.061927613
 1.3226035  ,0.58743715 , 4.2630367 , 12.516201  , 3.9637094 ,0.455   ,0.38375 ,0.16125 ,0.0 ,0.00523903   ,0.0046769595 ,0.013752969  ,0.00071621453 ,0.00065696303  ,0.0049623954  ,0.27830043   ,0.015038475
 1.2640939  ,0.5405909  , 2.653489  ,  0.0       , 3.5841029 ,0.765   ,0.0     ,0.235   ,0.0 ,0.0063171647 ,0.0          ,0.02955957   ,0.00046973373 ,0.0            ,0.0014146268  ,0.90624774   ,0.0
 9.37181    ,0.48427814 , 1.6241828 ,  0.0       , 1.688988  ,0.6975  ,0.0     ,0.3025  ,0.0 ,0.02368371   ,0.0          ,0.0030357544 ,0.0033577448  ,0.0            ,0.0012818353  ,0.4527504    ,0.0
 9.220606   ,0.38516137 , 2.260007  ,  0.0       , 6.1451597 ,0.5825  ,0.0     ,0.4175  ,0.0 ,0.013986623  ,0.0          ,0.003360295  ,0.0017707339  ,0.0            ,0.0009369296  ,0.7592688    ,0.0
 8.107618   ,0.44413447 , 3.7937279 , 51.695755  , 1.7886051 ,0.54375 ,0.08625 ,0.37    ,0.0 ,0.010482686  ,0.0034359295 ,0.0075203152 ,0.0045552696  ,0.00025106268  ,0.0024217276  ,0.47410858   ,0.010929396
 1.3009018  ,0.645594   , 2.1707666 ,  0.0       , 7.6817517 ,0.85    ,0.0     ,0.15    ,0.0 ,0.015554819  ,0.0          ,0.009150394  ,0.0049691712  ,0.0            ,0.004149781   ,0.5016046    ,0.0
15.019188   ,0.5395655  , 3.6065977 ,  0.0       , 6.035888  ,0.6375  ,0.0     ,0.3625  ,0.0 ,0.003848481  ,0.0          ,0.0044298037 ,0.0024973871  ,0.0            ,0.0018729342  ,0.1208712    ,0.0
 5.7070003  ,0.4334915  , 2.7873766 ,  0.0       , 6.320679  ,0.69    ,0.0     ,0.31    ,0.0 ,0.009753719  ,0.0          ,0.007350669  ,0.0035286536  ,0.0            ,0.0011931116  ,0.044743814  ,0.0
12.290359   ,0.20095016 , 1.7746531 ,  0.0       , 6.133208  ,0.555   ,0.0     ,0.445   ,0.0 ,0.00787311   ,0.0          ,0.0019441181 ,0.0005871609  ,0.0            ,0.0008916865  ,0.67232347   ,0.0
 1.1116321  ,0.3893373  , 1.3470583 ,  0.0       , 2.4202383 ,0.92375 ,0.0     ,0.07625 ,0.0 ,0.006458057  ,0.0          ,0.015383048  ,0.0037425803  ,0.0            ,0.0017154644  ,0.17816651   ,0.0
12.470747   ,0.43337795 , 1.5416988 ,  0.0       , 9.223269  ,0.89125 ,0.0     ,0.10875 ,0.0 ,0.012957495  ,0.0          ,0.0069966246 ,0.0076723215  ,0.0            ,0.0023682585  ,0.7459137    ,0.0
12.420239   ,0.30356976 , 4.785863  ,  6.576116  , 2.7483935 ,0.63875 ,0.215   ,0.14625 ,0.0 ,0.0052267783 ,0.0069114887 ,0.021954995  ,0.0016265658  ,0.0012337231   ,0.0036985248  ,0.02049995   ,0.0
 5.5241456  ,0.38063172 , 2.6257563 ,  0.0       , 2.3261323 ,0.66375 ,0.0     ,0.33625 ,0.0 ,0.0018821103 ,0.0          ,0.0052264035 ,0.00027092136 ,0.0            ,0.00062669086 ,0.20666228   ,0.0
